Year,Economy,Economy Label,Flow,Flow Label,US$ at current prices in millions,US$ at current prices in millions Footnote,US$ at current prices in millions Missing value,Percentage of Gross Domestic Product,Percentage of Gross Domestic Product Footnote,Percentage of Gross Domestic Product Missing value
2002,398,"Kazakhstan",15,"Receipts",111.248,,,0.45156,,
2002,412,"Kosovo",15,"Receipts",,,"Not applicable",,,"Not applicable"
2002,412,"Kosovo",16,"Payments",,,"Not applicable",,,"Not applicable"
2002,414,"Kuwait",16,"Payments",1925.543,,,5.04918,,
2002,417,"Kyrgyzstan",16,"Payments",14.37,,,0.89493,,
2002,428,"Latvia",15,"Receipts",112.56,,,1.17778,,
2002,422,"Lebanon",15,"Receipts",2544.452,,,13.5977,,
2002,422,"Lebanon",16,"Payments",2520.63,,,13.4704,,
2002,426,"Lesotho",15,"Receipts",388.683,,,55.52275,,
2002,434,"Libya",16,"Payments",786,,,3.52284,,
2002,442,"Luxembourg",15,"Receipts",770.6,,,3.27376,,
2002,442,"Luxembourg",16,"Payments",4114.3,,,17.47887,,
2002,458,"Malaysia",16,"Payments",3826.316,,,3.79423,,
2002,462,"Maldives",15,"Receipts",2.012,,,0.22031,,
2002,462,"Maldives",16,"Payments",50.618,,,5.54215,,
2002,466,"Mali",16,"Payments",30.466,,,0.78325,,
2002,480,"Mauritius",15,"Receipts",174.554,"Imputed from EIU",,3.45303,,
2002,499,"Montenegro",15,"Receipts",,,"Not applicable",,,"Not applicable"
2002,499,"Montenegro",16,"Payments",,,"Not applicable",,,"Not applicable"
2002,500,"Montserrat",16,"Payments",1.867,"Imputed from IMF_bop",,4.68682,,
2002,504,"Morocco",15,"Receipts",2877.153,,,6.77473,,
2002,504,"Morocco",16,"Payments",30.316,,,0.07138,,
2002,524,"Nepal",15,"Receipts",678.486,,,11.34761,,
2002,528,"Netherlands (Kingdom of the)",16,"Payments",1641.973,,,0.34814,,
2002,530,"Netherlands Antilles",16,"Payments",54.372,"Imputed from IMF_bop",,1.85315,,
2002,540,"New Caledonia",15,"Receipts",332.715,,,8.938,,
2002,554,"New Zealand",15,"Receipts",232.522,,,0.37191,,
2002,554,"New Zealand",16,"Payments",310.922,,,0.49731,,
2002,807,"North Macedonia",15,"Receipts",105.903,,,2.63548,,
2002,807,"North Macedonia",16,"Payments",23.265,,,0.57897,,
2002,578,"Norway",15,"Receipts",332.635,,,0.16978,,
2002,578,"Norway",16,"Payments",922.87,,,0.47106,,
2002,512,"Oman",15,"Receipts",39.012,,,0.16913,,
2002,512,"Oman",16,"Payments",1602.081,,,6.94576,,
2002,598,"Papua New Guinea",15,"Receipts",5.661,,,0.12288,,
2002,604,"Peru",15,"Receipts",705.382,,,1.28728,,
2002,620,"Portugal",15,"Receipts",3523.865,,,2.62657,,
2002,620,"Portugal",16,"Payments",256.383,,,0.1911,,
2002,410,"Republic of Korea",15,"Receipts",5134.8,,,0.81862,,
2002,410,"Republic of Korea",16,"Payments",5862.2,,,0.93459,,
2002,498,"Republic of Moldova",16,"Payments",36.28,,,1.81869,,
2002,643,"Russian Federation",15,"Receipts",935.98,,,0.269,,
2002,659,"Saint Kitts and Nevis",15,"Receipts",13.111,,,2.62547,,
2002,662,"Saint Lucia",15,"Receipts",26.428,,,2.97633,,
2002,670,"Saint Vincent and the Grenadines",15,"Receipts",36.326,,,7.44751,,
2002,670,"Saint Vincent and the Grenadines",16,"Payments",8.837,,,1.8118,,
2002,682,"Saudi Arabia",16,"Payments",15853.6,,,8.36134,,
2002,688,"Serbia",15,"Receipts",,,"Not applicable",,,"Not applicable"
2002,688,"Serbia",16,"Payments",,,"Not applicable",,,"Not applicable"
2002,534,"Sint Maarten (Dutch part)",15,"Receipts",,,"Not applicable",,,"Not applicable"
2002,534,"Sint Maarten (Dutch part)",16,"Payments",,,"Not applicable",,,"Not applicable"
2002,705,"Slovenia",15,"Receipts",212.7,,,0.90553,,
2002,710,"South Africa",15,"Receipts",268.2,,,0.20777,,
2002,710,"South Africa",16,"Payments",505.5,,,0.39159,,
2002,724,"Spain",15,"Receipts",2646.538,,,0.37517,,
2002,724,"Spain",16,"Payments",533.01,,,0.07556,,
2002,144,"Sri Lanka",15,"Receipts",1296.07,,,6.62178,,
2002,144,"Sri Lanka",16,"Payments",203.68,,,1.04063,,
2002,275,"State of Palestine",15,"Receipts",771.775,,,21.70468,,
2002,275,"State of Palestine",16,"Payments",5.095,,,0.1433,,
2002,729,"Sudan",15,"Receipts",,,"Not applicable",,,"Not applicable"
2002,729,"Sudan",16,"Payments",,,"Not applicable",,,"Not applicable"
2002,736,"Sudan (...2011)",15,"Receipts",977.69,,,5.39055,,
2002,736,"Sudan (...2011)",16,"Payments",3.59,,,0.01979,,
2002,752,"Sweden",16,"Payments",507.652,,,0.19024,,
2002,756,"Switzerland",15,"Receipts",1225.421,,,0.39619,,
2002,756,"Switzerland",16,"Payments",7948.181,,,2.56973,,
2002,760,"Syrian Arab Republic",15,"Receipts",135,,,0.61978,,
2002,764,"Thailand",15,"Receipts",1379.995,,,1.02754,,
2002,626,"Timor-Leste",15,"Receipts",,,"Not applicable",,,"Not applicable"
2002,626,"Timor-Leste",16,"Payments",,,"Not applicable",,,"Not applicable"
2002,768,"Togo",15,"Receipts",103.7,,,6.10474,,
2002,776,"Tonga",15,"Receipts",62.202,,,34.27448,,
2002,788,"Tunisia",15,"Receipts",1070.313,,,4.62506,,
2002,788,"Tunisia",16,"Payments",12.942,,,0.05593,,
2002,798,"Tuvalu",15,"Receipts",6.542,,,42.11601,,
2002,800,"Uganda",15,"Receipts",441.83,,,5.96037,,
2002,800,"Uganda",16,"Payments",357.648,,,4.82474,,
2002,784,"United Arab Emirates",16,"Payments",15200,,,13.66276,,
2002,826,"United Kingdom",15,"Receipts",5235.071,,,0.29317,,
2002,826,"United Kingdom",16,"Payments",5996.405,,,0.33581,,
2002,840,"United States",15,"Receipts",4570,,,0.04181,,
2002,840,"United States",16,"Payments",40562,,,0.37114,,
2002,887,"Yemen",15,"Receipts",1294,"Imputed from EIU",,10.56578,,
2003,008,"Albania",15,"Receipts",888.749,,,15.98049,,
2003,012,"Algeria",15,"Receipts",1750,"Imputed from EIU",,2.57869,,
2003,660,"Anguilla",15,"Receipts",2.273,"Imputed from IMF_bop",,1.33147,,
2003,028,"Antigua and Barbuda",15,"Receipts",27.222,,,3.24078,,
2003,533,"Aruba",16,"Payments",47.637,,,2.33044,,
2003,036,"Australia",15,"Receipts",651.572,,,0.11627,,
2003,036,"Australia",16,"Payments",1380.807,,,0.2464,,
2003,044,"Bahamas",16,"Payments",62.75,,,0.70743,,
2003,048,"Bahrain",16,"Payments",1082.181,,,9.77154,,
2003,050,"Bangladesh",15,"Receipts",3191.665,,,6.17457,,
2003,050,"Bangladesh",16,"Payments",7.069,,,0.01367,,
2003,052,"Barbados",15,"Receipts",130.5,,,3.94622,,
2003,056,"Belgium",15,"Receipts",5778.136,,,1.82063,,
2003,084,"Belize",16,"Payments",19.75,,,1.51525,,
2003,204,"Benin",15,"Receipts",55.401,,,1.03801,,
2003,068,"Bolivia (Plurinational State of)",16,"Payments",45.781,,,0.56643,,
2003,070,"Bosnia and Herzegovina",15,"Receipts",1738.096,,,20.45085,,
2003,072,"Botswana",16,"Payments",185.589,,,2.49237,,
2003,076,"Brazil",15,"Receipts",2286.68,,,0.40963,,
2003,076,"Brazil",16,"Payments",295.98,,,0.05302,,
2003,100,"Bulgaria",15,"Receipts",1718.485,,,8.12716,,
2003,132,"Cabo Verde",15,"Receipts",108.445,,,11.28903,,
2003,116,"Cambodia",16,"Payments",56.198,,,1.2047,,
2003,120,"Cameroon",16,"Payments",56.864,,,0.35686,,
2003,124,"Canada",15,"Receipts",672.291,,,0.07507,,
2003,124,"Canada",16,"Payments",2242.155,,,0.25036,,
2003,344,"China, Hong Kong SAR",15,"Receipts",119.691,,,0.07416,,
2003,344,"China, Hong Kong SAR",16,"Payments",317.207,,,0.19655,,
2003,446,"China, Macao SAR",15,"Receipts",47.741,,,0.57892,,
2003,158,"China, Taiwan Province of",15,"Receipts",320,"Imputed from EIU",,0.10083,,
2003,170,"Colombia",15,"Receipts",3076.019,,,3.27132,,
2003,170,"Colombia",16,"Payments",64.953,,,0.06908,,
2003,178,"Congo",15,"Receipts",12.416,,,0.32203,,
2003,188,"Costa Rica",15,"Receipts",320.88,,,1.85784,,
2003,188,"Costa Rica",16,"Payments",192.017,,,1.11174,,
2003,191,"Croatia",15,"Receipts",1565.79,,,4.47076,,
2003,191,"Croatia",16,"Payments",157.681,,,0.45022,,
2003,192,"Cuba",15,"Receipts",874.6,"Imputed from EIU",,2.43614,,
2003,531,"Curacao",15,"Receipts",,,"Not applicable",,,"Not applicable"
2003,531,"Curacao",16,"Payments",,,"Not applicable",,,"Not applicable"
2003,203,"Czechia",15,"Receipts",493.716,,,0.49327,,
2003,203,"Czechia",16,"Payments",1099.906,,,1.09891,,
2003,208,"Denmark",15,"Receipts",940.572,,,0.43126,,
2003,208,"Denmark",16,"Payments",1029.285,,,0.47194,,
2003,262,"Djibouti",15,"Receipts",24.668,,,3.95806,,
2003,214,"Dominican Republic",15,"Receipts",2325.4,,,11.4051,,
2003,218,"Ecuador",15,"Receipts",1633.427,,,5.03633,,
2003,818,"Egypt",15,"Receipts",2960.9,,,3.99709,,
2003,222,"El Salvador",15,"Receipts",2121.3,,,16.01719,,
2003,222,"El Salvador",16,"Payments",24.3,,,0.18348,,
2003,233,"Estonia",16,"Payments",16.4,,,0.16609,,
2003,748,"Eswatini",15,"Receipts",65.225,,,2.96803,,
2003,231,"Ethiopia",16,"Payments",17.267,,,0.20424,,
2003,234,"Faroe Islands",15,"Receipts",44.38,,,,,"No value reported or collected"
2003,246,"Finland",15,"Receipts",526.382,,,0.30734,,
2003,250,"France",15,"Receipts",12231.756,,,0.66462,,
2003,250,"France",16,"Payments",7721.67,,,0.41956,,
2003,258,"French Polynesia",15,"Receipts",508.522,,,10.33034,,
2003,270,"Gambia",15,"Receipts",54.07,,,6.68003,,
2003,268,"Georgia",15,"Receipts",248.454,,,5.9172,,
2003,268,"Georgia",16,"Payments",22.165,,,0.52787,,
2003,276,"Germany",15,"Receipts",5748.398,,,0.2303,,
2003,276,"Germany",16,"Payments",11566.286,,,0.46339,,
2003,300,"Greece",15,"Receipts",1565.054,,,0.7751,,
2003,300,"Greece",16,"Payments",379.475,,,0.18794,,
2003,308,"Grenada",15,"Receipts",31.739,,,5.3703,,
2003,324,"Guinea",16,"Payments",46.376,,,0.97312,,
2003,328,"Guyana",16,"Payments",50.4,,,3.32965,,
2003,332,"Haiti",15,"Receipts",811,,,16.61194,,
2003,332,"Haiti",16,"Payments",31.35,,,0.64215,,
2003,340,"Honduras",15,"Receipts",865.389,,,10.51019,,
2003,348,"Hungary",15,"Receipts",466.994,,,0.54757,,
2003,348,"Hungary",16,"Payments",483.626,,,0.56707,,
2003,352,"Iceland",15,"Receipts",48.98,,,0.42855,,
2003,352,"Iceland",16,"Payments",19.337,,,0.16919,,
2003,356,"India",15,"Receipts",20999.151,,,3.50295,,
2003,356,"India",16,"Payments",1265.42,,,0.21109,,
2003,364,"Iran (Islamic Republic of)",15,"Receipts",1178,"Imputed from EIU",,0.75924,,
2003,376,"Israel",15,"Receipts",3132,,,2.38513,,
2003,376,"Israel",16,"Payments",2501.9,,,1.90528,,
2003,380,"Italy",15,"Receipts",3023.193,,,0.19206,,
2003,388,"Jamaica",15,"Receipts",1379.6,,,14.62953,,
2003,388,"Jamaica",16,"Payments",322.2,,,3.41667,,
2003,392,"Japan",15,"Receipts",811.141,,,0.01795,,
2003,392,"Japan",16,"Payments",1504.285,,,0.03328,,
2003,400,"Jordan",15,"Receipts",2201.128,,,20.93622,,
2003,400,"Jordan",16,"Payments",226.939,,,2.15855,,
2003,398,"Kazakhstan",15,"Receipts",42.198,,,0.13686,,
2003,412,"Kosovo",15,"Receipts",,,"Not applicable",,,"Not applicable"
2003,412,"Kosovo",16,"Payments",,,"Not applicable",,,"Not applicable"
2003,414,"Kuwait",16,"Payments",2143.877,,,4.47817,,
2003,417,"Kyrgyzstan",16,"Payments",18.427,,,0.95899,,
2003,428,"Latvia",15,"Receipts",157.503,,,1.33801,,
2003,422,"Lebanon",15,"Receipts",4743,,,23.95264,,
2003,422,"Lebanon",16,"Payments",4081.076,,,20.60985,,
2003,426,"Lesotho",15,"Receipts",556.87,,,53.90555,,
2003,434,"Libya",16,"Payments",676,,,2.48531,,
2003,442,"Luxembourg",15,"Receipts",977.211,,,3.3013,,
2003,442,"Luxembourg",16,"Payments",5119.734,,,17.29595,,
2003,454,"Malawi",15,"Receipts",13.9,,,0.43313,,
2003,454,"Malawi",16,"Payments",7,,,0.21813,,
2003,458,"Malaysia",16,"Payments",3463.789,,,3.14312,,
2003,462,"Maldives",15,"Receipts",2.012,,,0.19125,,
2003,462,"Maldives",16,"Payments",55.321,,,5.25801,,
2003,466,"Mali",16,"Payments",57.74,,,1.22759,,
2003,480,"Mauritius",15,"Receipts",148.059,"Imputed from EIU",,2.43781,,
2003,499,"Montenegro",15,"Receipts",,,"Not applicable",,,"Not applicable"
2003,499,"Montenegro",16,"Payments",,,"Not applicable",,,"Not applicable"
2003,500,"Montserrat",16,"Payments",2.037,"Imputed from IMF_bop",,4.93229,,
2003,504,"Morocco",15,"Receipts",3613.917,,,6.90321,,
2003,504,"Morocco",16,"Payments",34.15,,,0.06523,,
2003,524,"Nepal",15,"Receipts",771.072,,,11.61244,,
2003,528,"Netherlands (Kingdom of the)",16,"Payments",2470.743,,,0.4269,,
2003,530,"Netherlands Antilles",16,"Payments",52.363,"Imputed from IMF_bop",,1.73408,,
2003,540,"New Caledonia",15,"Receipts",448.436,,,9.14366,,
2003,554,"New Zealand",15,"Receipts",290.416,,,0.3461,,
2003,554,"New Zealand",16,"Payments",381.77,,,0.45497,,
2003,807,"North Macedonia",15,"Receipts",173.661,,,3.51094,,
2003,807,"North Macedonia",16,"Payments",16.068,,,0.32484,,
2003,578,"Norway",15,"Receipts",391.701,,,0.17076,,
2003,578,"Norway",16,"Payments",1430.077,,,0.62344,,
2003,512,"Oman",15,"Receipts",39.012,,,0.15773,,
2003,512,"Oman",16,"Payments",1672.302,,,6.76121,,
2003,598,"Papua New Guinea",15,"Receipts",6.994,,,0.12452,,
2003,604,"Peru",15,"Receipts",868.5,,,1.47846,,
2003,620,"Portugal",15,"Receipts",3849.294,,,2.33495,,
2003,620,"Portugal",16,"Payments",258.922,,,0.15706,,
2003,410,"Republic of Korea",15,"Receipts",5875.2,,,0.83607,,
2003,410,"Republic of Korea",16,"Payments",6806.1,,,0.96854,,
2003,498,"Republic of Moldova",16,"Payments",43.81,,,1.84304,,
2003,643,"Russian Federation",15,"Receipts",1113.7,,,0.25628,,
2003,659,"Saint Kitts and Nevis",15,"Receipts",13.139,,,2.71853,,
2003,662,"Saint Lucia",15,"Receipts",27.039,,,2.80342,,
2003,670,"Saint Vincent and the Grenadines",15,"Receipts",36.171,,,7.10495,,
2003,670,"Saint Vincent and the Grenadines",16,"Payments",8.791,,,1.72686,,
2003,682,"Saudi Arabia",16,"Payments",14783.28,,,6.85021,,
2003,688,"Serbia",15,"Receipts",,,"Not applicable",,,"Not applicable"
2003,688,"Serbia",16,"Payments",,,"Not applicable",,,"Not applicable"
2003,534,"Sint Maarten (Dutch part)",15,"Receipts",,,"Not applicable",,,"Not applicable"
2003,534,"Sint Maarten (Dutch part)",16,"Payments",,,"Not applicable",,,"Not applicable"
2003,705,"Slovenia",15,"Receipts",230.7,,,0.77845,,
2003,710,"South Africa",15,"Receipts",390.8,,,0.19836,,
2003,710,"South Africa",16,"Payments",705.752,,,0.35822,,
2003,724,"Spain",15,"Receipts",3197.325,,,0.35312,,
2003,724,"Spain",16,"Payments",539.218,,,0.05955,,
2003,144,"Sri Lanka",15,"Receipts",1423.47,,,6.58733,,
2003,144,"Sri Lanka",16,"Payments",223.69,,,1.03516,,
2003,275,"State of Palestine",15,"Receipts",310.078,,,7.81446,,
2003,275,"State of Palestine",16,"Payments",17.884,,,0.4507,,
2003,729,"Sudan",15,"Receipts",,,"Not applicable",,,"Not applicable"
2003,729,"Sudan",16,"Payments",,,"Not applicable",,,"Not applicable"
2003,736,"Sudan (...2011)",15,"Receipts",1223.6,,,5.72973,,
2003,736,"Sudan (...2011)",16,"Payments",0.65,,,0.00304,,
2003,752,"Sweden",16,"Payments",567.717,,,0.1698,,
2003,756,"Switzerland",15,"Receipts",1533.293,,,0.42346,,
2003,756,"Switzerland",16,"Payments",9374.39,,,2.58898,,
2003,760,"Syrian Arab Republic",15,"Receipts",889,,,4.26224,,
2003,764,"Thailand",15,"Receipts",1607.35,,,1.05552,,
2003,768,"Togo",15,"Receipts",149.021,,,7.05896,,
2003,776,"Tonga",15,"Receipts",58.584,,,28.31192,,
2003,788,"Tunisia",15,"Receipts",1250.254,,,4.55401,,
2003,788,"Tunisia",16,"Payments",17.152,,,0.06248,,
2003,798,"Tuvalu",15,"Receipts",5.078,,,27.65864,,
2003,800,"Uganda",15,"Receipts",298.785,,,3.81368,,
2003,800,"Uganda",16,"Payments",181.806,,,2.32057,,
2003,784,"United Arab Emirates",16,"Payments",16119.998,,,12.79656,,
2003,826,"United Kingdom",15,"Receipts",5688.562,,,0.27688,,
2003,826,"United Kingdom",16,"Payments",6990.702,,,0.34026,,
2003,840,"United States",15,"Receipts",4672,,,0.04078,,
2003,840,"United States",16,"Payments",41391,,,0.36129,,
2003,887,"Yemen",15,"Receipts",1269.9,"Imputed from EIU",,9.36816,,
2004,008,"Albania",15,"Receipts",1160.672,,,16.17204,,
2004,012,"Algeria",15,"Receipts",2460,"Imputed from EIU",,2.88284,,
2004,660,"Anguilla",15,"Receipts",2.364,"Imputed from IMF_bop",,1.17538,,
2004,028,"Antigua and Barbuda",15,"Receipts",28.151,,,3.13364,,
2004,533,"Aruba",16,"Payments",49.073,,,2.17633,,
2004,036,"Australia",15,"Receipts",824.729,,,0.12118,,
2004,036,"Australia",16,"Payments",1608.967,,,0.23641,,
2004,044,"Bahamas",16,"Payments",71.39,,,0.78838,,
2004,048,"Bahrain",16,"Payments",1119.947,,,8.5166,,
2004,050,"Bangladesh",15,"Receipts",3583.817,,,6.4054,,
2004,050,"Bangladesh",16,"Payments",7.743,,,0.01384,,
2004,052,"Barbados",15,"Receipts",129.109,,,3.63808,,
2004,056,"Belgium",15,"Receipts",6562.53,,,1.78062,,
2004,084,"Belize",16,"Payments",18.014,,,1.29199,,
2004,204,"Benin",15,"Receipts",63.117,,,1.02145,,
2004,068,"Bolivia (Plurinational State of)",16,"Payments",50.587,,,0.57661,,
2004,070,"Bosnia and Herzegovina",15,"Receipts",2053.202,,,20.21556,,
2004,072,"Botswana",16,"Payments",99.2,,,1.12204,,
2004,076,"Brazil",15,"Receipts",2812.514,,,0.42022,,
2004,076,"Brazil",16,"Payments",339.493,,,0.05072,,
2004,100,"Bulgaria",15,"Receipts",1722.77,,,6.58608,,
2004,132,"Cabo Verde",15,"Receipts",113.428,,,10.27043,,
2004,116,"Cambodia",16,"Payments",56.247,,,1.05373,,
2004,120,"Cameroon",16,"Payments",42.246,,,0.2248,,
2004,124,"Canada",15,"Receipts",827.663,,,0.08062,,
2004,124,"Canada",16,"Payments",2610.531,,,0.25427,,
2004,344,"China, Hong Kong SAR",15,"Receipts",239.857,,,0.14184,,
2004,344,"China, Hong Kong SAR",16,"Payments",320.621,,,0.1896,,
2004,446,"China, Macao SAR",15,"Receipts",53.335,,,0.50111,,
2004,158,"China, Taiwan Province of",15,"Receipts",320,"Imputed from EIU",,0.09224,,
2004,170,"Colombia",15,"Receipts",3189.71,,,2.74207,,
2004,170,"Colombia",16,"Payments",50.533,,,0.04344,,
2004,178,"Congo",15,"Receipts",14.981,,,0.2941,,
2004,188,"Costa Rica",15,"Receipts",319.546,,,1.71703,,
2004,188,"Costa Rica",16,"Payments",191.548,,,1.02925,,
2004,191,"Croatia",15,"Receipts",1873.604,,,4.45953,,
2004,191,"Croatia",16,"Payments",165.317,,,0.39348,,
2004,192,"Cuba",15,"Receipts",777,"Imputed from EIU",,2.03385,,
2004,531,"Curacao",15,"Receipts",,,"Not applicable",,,"Not applicable"
2004,531,"Curacao",16,"Payments",,,"Not applicable",,,"Not applicable"
2004,203,"Czechia",15,"Receipts",1221.9,,,1.01983,,
2004,203,"Czechia",16,"Payments",799.5,,,0.66728,,
2004,208,"Denmark",15,"Receipts",1075.395,,,0.42781,,
2004,208,"Denmark",16,"Payments",1226.177,,,0.48779,,
2004,262,"Djibouti",15,"Receipts",24.741,,,3.72655,,
2004,214,"Dominican Republic",15,"Receipts",2501.2,,,11.24993,,
2004,218,"Ecuador",15,"Receipts",1838.042,,,5.02312,,
2004,818,"Egypt",15,"Receipts",3340.7,,,4.21873,,
2004,222,"El Salvador",15,"Receipts",2563,,,18.67421,,
2004,222,"El Salvador",16,"Payments",32.3,,,0.23534,,
2004,233,"Estonia",15,"Receipts",154.979,,,1.27598,,
2004,233,"Estonia",16,"Payments",25.31,,,0.20839,,
2004,748,"Eswatini",15,"Receipts",82.798,,,2.98904,,
2004,231,"Ethiopia",16,"Payments",9.224,,,0.09283,,
2004,234,"Faroe Islands",15,"Receipts",49.218,,,,,"No value reported or collected"
2004,246,"Finland",15,"Receipts",666.914,,,0.33832,,
2004,250,"France",15,"Receipts",13342.614,,,0.63061,,
2004,250,"France",16,"Payments",9094.684,,,0.42984,,
2004,258,"French Polynesia",15,"Receipts",598.363,,,10.77531,,
2004,270,"Gambia",15,"Receipts",60.749,,,6.31549,,
2004,268,"Georgia",15,"Receipts",358.59,,,6.65017,,
2004,268,"Georgia",16,"Payments",23.869,,,0.44266,,
2004,276,"Germany",15,"Receipts",6515.542,,,0.23193,,
2004,276,"Germany",16,"Payments",12607.398,,,0.44877,,
2004,300,"Greece",15,"Receipts",1242.684,,,0.51664,,
2004,300,"Greece",16,"Payments",496.955,,,0.20661,,
2004,308,"Grenada",15,"Receipts",60.595,,,10.11408,,
2004,324,"Guinea",16,"Payments",47.95,,,0.95364,,
2004,328,"Guyana",16,"Payments",80.627,,,4.63029,,
2004,332,"Haiti",15,"Receipts",931.54,,,14.76398,,
2004,332,"Haiti",16,"Payments",38.52,,,0.6105,,
2004,340,"Honduras",15,"Receipts",1169.104,,,13.17893,,
2004,348,"Hungary",15,"Receipts",632.555,,,0.60752,,
2004,348,"Hungary",16,"Payments",581.762,,,0.55874,,
2004,352,"Iceland",15,"Receipts",61.008,,,0.44128,,
2004,352,"Iceland",16,"Payments",28.353,,,0.20508,,
2004,356,"India",15,"Receipts",18750.377,,,2.66671,,
2004,356,"India",16,"Payments",1652.783,,,0.23506,,
2004,360,"Indonesia",16,"Payments",913.222,,,0.33395,,
2004,364,"Iran (Islamic Republic of)",15,"Receipts",1032,"Imputed from EIU",,0.54303,,
2004,376,"Israel",15,"Receipts",3355,,,2.39815,,
2004,376,"Israel",16,"Payments",2217.8,,,1.58528,,
2004,380,"Italy",15,"Receipts",3688.753,,,0.20456,,
2004,388,"Jamaica",15,"Receipts",1601.198,,,15.73711,,
2004,388,"Jamaica",16,"Payments",390.894,,,3.84184,,
2004,392,"Japan",15,"Receipts",773.575,,,0.01581,,
2004,392,"Japan",16,"Payments",1212.183,,,0.02477,,
2004,400,"Jordan",15,"Receipts",2287.447,,,19.43875,,
2004,400,"Jordan",16,"Payments",272.073,,,2.31208,,
2004,398,"Kazakhstan",15,"Receipts",57.377,,,0.13297,,
2004,412,"Kosovo",15,"Receipts",,,"Not applicable",,,"Not applicable"
2004,412,"Kosovo",16,"Payments",,,"Not applicable",,,"Not applicable"
2004,417,"Kyrgyzstan",16,"Payments",29.583,,,1.33724,,
2004,428,"Latvia",15,"Receipts",218.566,,,1.51403,,
2004,422,"Lebanon",15,"Receipts",5591.436,,,26.42477,,
2004,422,"Lebanon",16,"Payments",4232.697,,,20.00346,,
2004,426,"Lesotho",15,"Receipts",627.156,,,47.67155,,
2004,434,"Libya",16,"Payments",975,,,2.77427,,
2004,440,"Lithuania",15,"Receipts",577.5,,,2.55257,,
2004,440,"Lithuania",16,"Payments",280.4,,,1.23938,,
2004,442,"Luxembourg",15,"Receipts",1112.306,,,3.17784,,
2004,442,"Luxembourg",16,"Payments",6083.684,,,17.38096,,
2004,454,"Malawi",15,"Receipts",18.321,,,0.52702,,
2004,454,"Malawi",16,"Payments",7.316,,,0.21045,,
2004,458,"Malaysia",16,"Payments",5064.289,,,4.05957,,
2004,462,"Maldives",15,"Receipts",2.9,,,0.23639,,
2004,462,"Maldives",16,"Payments",61.508,,,5.01354,,
2004,466,"Mali",16,"Payments",64.018,,,1.17583,,
2004,470,"Malta",15,"Receipts",319.2,,,5.2348,,
2004,480,"Mauritius",15,"Receipts",146.333,"Imputed from EIU",,2.13023,,
2004,496,"Mongolia",15,"Receipts",202.508,,,8.76748,,
2004,499,"Montenegro",15,"Receipts",,,"Not applicable",,,"Not applicable"
2004,499,"Montenegro",16,"Payments",,,"Not applicable",,,"Not applicable"
2004,500,"Montserrat",16,"Payments",1.924,"Imputed from IMF_bop",,4.36422,,
2004,504,"Morocco",15,"Receipts",4220.836,,,7.05376,,
2004,504,"Morocco",16,"Payments",33.536,,,0.05605,,
2004,524,"Nepal",15,"Receipts",822.609,,,10.84673,,
2004,528,"Netherlands (Kingdom of the)",15,"Receipts",1298.3,,,0.19755,,
2004,528,"Netherlands (Kingdom of the)",16,"Payments",4194.5,,,0.63824,,
2004,530,"Netherlands Antilles",16,"Payments",51.547,"Imputed from IMF_bop",,1.66091,,
