alpha2;year;p2;ahweal992j;shweal992j;afiinc992j;sfiinc992j;afainc992j;sfainc992j;aptinc992j;sptinc992j;adiinc992j;sdiinc992j;npopul992i;mhweal992j;mfiinc992j;mfainc992j;mptinc992j;mdiinc992j
"US";1962;"p64";5397;.95265;3471;.66947;4745;.69065;4542;.67555;4727;.63917;1.138e+08;1.75516e+12;3.64331e+11;5.352e+11;5.352e+11;5.352e+11
"US";1962;"p65";5715;.94895;3531;.65831;4828;.68039;4616;.66572;4799;.62896;1.138e+08;1.75516e+12;3.64331e+11;5.352e+11;5.352e+11;5.352e+11
"US";1962;"p66";6129;.94498;3591;.64694;4911;.66995;4692;.65575;4872;.6186;1.138e+08;1.75516e+12;3.64331e+11;5.352e+11;5.352e+11;5.352e+11
"US";1962;"p67";6569;.94072;3652;.63538;4994;.65935;4776;.6456;4946;.6081;1.138e+08;1.75516e+12;3.64331e+11;5.352e+11;5.352e+11;5.352e+11
"US";1962;"p68";7035;.93616;3709;.62366;5085;.64854;4856;.63528;5025;.59741;1.138e+08;1.75516e+12;3.64331e+11;5.352e+11;5.352e+11;5.352e+11
"US";1962;"p69";7502;.93129;3768;.61173;5178;.63753;4945;.62477;5104;.58657;1.138e+08;1.75516e+12;3.64331e+11;5.352e+11;5.352e+11;5.352e+11
"US";1962;"p70";7943;.92614;3835;.5996;5269;.62633;5035;.61406;5187;.57555;1.138e+08;1.75516e+12;3.64331e+11;5.352e+11;5.352e+11;5.352e+11
"US";1962;"p71";8464;.92066;3899;.58727;5360;.61494;5127;.60317;5273;.56434;1.138e+08;1.75516e+12;3.64331e+11;5.352e+11;5.352e+11;5.352e+11
"US";1962;"p72";9047;.91479;3966;.57473;5452;.60335;5223;.59206;5364;.55296;1.138e+08;1.75516e+12;3.64331e+11;5.352e+11;5.352e+11;5.352e+11
"US";1962;"p73";9641;.90854;4036;.56195;5555;.59156;5316;.58078;5457;.54136;1.138e+08;1.75516e+12;3.64331e+11;5.352e+11;5.352e+11;5.352e+11
"US";1962;"p74";10227;.90191;4107;.54896;5658;.57952;5419;.56924;5554;.52954;1.138e+08;1.75516e+12;3.64331e+11;5.352e+11;5.352e+11;5.352e+11
"US";1962;"p75";10899;.89484;4177;.53576;5768;.56727;5531;.55749;5656;.51753;1.138e+08;1.75516e+12;3.64331e+11;5.352e+11;5.352e+11;5.352e+11
"US";1962;"p76";11618;.88731;4257;.52229;5887;.55476;5647;.5455;5761;.50529;1.138e+08;1.75516e+12;3.64331e+11;5.352e+11;5.352e+11;5.352e+11
"US";1962;"p77";12389;.87928;4342;.50856;6012;.54198;5756;.53326;5870;.4928;1.138e+08;1.75516e+12;3.64331e+11;5.352e+11;5.352e+11;5.352e+11
"US";1962;"p78";13190;.87072;4431;.49455;6127;.52894;5883;.52074;5984;.48009;1.138e+08;1.75516e+12;3.64331e+11;5.352e+11;5.352e+11;5.352e+11
"US";1962;"p79";14048;.86162;4521;.48023;6260;.51563;6012;.50796;6107;.46711;1.138e+08;1.75516e+12;3.64331e+11;5.352e+11;5.352e+11;5.352e+11
"US";1962;"p80";14935;.85195;4614;.46564;6404;.50201;6151;.49489;6229;.45389;1.138e+08;1.75516e+12;3.64331e+11;5.352e+11;5.352e+11;5.352e+11
"US";1962;"p81";15961;.84159;4710;.45074;6555;.4881;6294;.48151;6353;.44037;1.138e+08;1.75516e+12;3.64331e+11;5.352e+11;5.352e+11;5.352e+11
"US";1962;"p82";17099;.83051;4806;.43553;6704;.47384;6438;.46782;6488;.4266;1.138e+08;1.75516e+12;3.64331e+11;5.352e+11;5.352e+11;5.352e+11
"US";1962;"p83";18290;.81866;4906;.42001;6860;.45926;6595;.4538;6631;.4125;1.138e+08;1.75516e+12;3.64331e+11;5.352e+11;5.352e+11;5.352e+11
"US";1962;"p84";19693;.8059;5024;.40411;7033;.4443;6761;.43943;6784;.39811;1.138e+08;1.75516e+12;3.64331e+11;5.352e+11;5.352e+11;5.352e+11
"US";1962;"p85";21312;.79207;5144;.38783;7220;.42895;6941;.42468;6949;.38332;1.138e+08;1.75516e+12;3.64331e+11;5.352e+11;5.352e+11;5.352e+11
"US";1962;"p86";23199;.77704;5272;.37115;7426;.41317;7153;.40947;7136;.36816;1.138e+08;1.75516e+12;3.64331e+11;5.352e+11;5.352e+11;5.352e+11
"US";1962;"p87";25404;.76057;5413;.35402;7657;.39689;7386;.39377;7330;.35259;1.138e+08;1.75516e+12;3.64331e+11;5.352e+11;5.352e+11;5.352e+11
"US";1962;"p88";28082;.74237;5568;.33641;7917;.38006;7639;.37753;7546;.33654;1.138e+08;1.75516e+12;3.64331e+11;5.352e+11;5.352e+11;5.352e+11
"US";1962;"p89";31094;.72223;5735;.31826;8196;.36264;7923;.36069;7784;.32001;1.138e+08;1.75516e+12;3.64331e+11;5.352e+11;5.352e+11;5.352e+11
"US";1962;"p90";34614;.69978;5917;.29954;8525;.34452;8272;.34311;8082;.30283;1.138e+08;1.75516e+12;3.64331e+11;5.352e+11;5.352e+11;5.352e+11
"US";1962;"p91";38991;.67452;6134;.28014;8926;.32555;8685;.32465;8431;.28492;1.138e+08;1.75516e+12;3.64331e+11;5.352e+11;5.352e+11;5.352e+11
"US";1962;"p92";44215;.64586;6394;.25993;9414;.30555;9187;.30512;8865;.26609;1.138e+08;1.75516e+12;3.64331e+11;5.352e+11;5.352e+11;5.352e+11
"US";1962;"p93";50571;.61308;6715;.23866;10006;.28429;9795;.2843;9414;.24609;1.138e+08;1.75516e+12;3.64331e+11;5.352e+11;5.352e+11;5.352e+11
"US";1962;"p94";59031;.57482;7116;.21615;10758;.26143;10595;.26178;10096;.22464;1.138e+08;1.75516e+12;3.64331e+11;5.352e+11;5.352e+11;5.352e+11
"US";1962;"p95";70183;.52933;7653;.19194;11860;.2362;11754;.2368;11078;.20109;1.138e+08;1.75516e+12;3.64331e+11;5.352e+11;5.352e+11;5.352e+11
"US";1962;"p96";86483;.47328;8429;.16528;13552;.2074;13500;.2081;12577;.17437;1.138e+08;1.75516e+12;3.64331e+11;5.352e+11;5.352e+11;5.352e+11
"US";1962;"p97";111267;.40116;9785;.13433;16413;.17251001;16450;.17314;14968;.14256;1.138e+08;1.75516e+12;3.64331e+11;5.352e+11;5.352e+11;5.352e+11
"US";1962;"p98";156401;.2998;12570;.09456;22202;.12531;22372;.1256;19763;.10057;1.138e+08;1.75516e+12;3.64331e+11;5.352e+11;5.352e+11;5.352e+11
"US";1962;"p99";202993;.28666;15521;.08965;28255;.11931;28409;.11957;24601;.09534;1.138e+08;1.75516e+12;3.64331e+11;5.352e+11;5.352e+11;5.352e+11
"US";1962;"p99.1";216582;.27261;16377;.08447;30046;.11292;30177;.11315;25968;.08983;1.138e+08;1.75516e+12;3.64331e+11;5.352e+11;5.352e+11;5.352e+11
"US";1962;"p99.2";232353;.25755;17390;.07896;32102;.1061;32181;.1063;27654;.08395;1.138e+08;1.75516e+12;3.64331e+11;5.352e+11;5.352e+11;5.352e+11
"US";1962;"p99.3";249796;.24139;18754;.07303;34648;.09875;34756;.09892;29554;.07767;1.138e+08;1.75516e+12;3.64331e+11;5.352e+11;5.352e+11;5.352e+11
"US";1962;"p99.4";275200;.22359;20346;.06659;37644;.09075;37782;.09088;31933;.07088;1.138e+08;1.75516e+12;3.64331e+11;5.352e+11;5.352e+11;5.352e+11
"US";1962;"p99.5";310235;.2034;22307;.05953;41535;.0819;41768;.082;34809;.06348;1.138e+08;1.75516e+12;3.64331e+11;5.352e+11;5.352e+11;5.352e+11
"US";1962;"p99.6";360178;.18009;25149;.05157;47402;.07183;47513;.07191;38860;.05522;1.138e+08;1.75516e+12;3.64331e+11;5.352e+11;5.352e+11;5.352e+11
"US";1962;"p99.7";441540;.15144;29248;.04232;56372;.05985;56602;.05987;45588;.04553;1.138e+08;1.75516e+12;3.64331e+11;5.352e+11;5.352e+11;5.352e+11
"US";1962;"p99.8";599758;.11255999;37101;.03059;73246;.04428;73425;.04426;57965;.03321;1.138e+08;1.75516e+12;3.64331e+11;5.352e+11;5.352e+11;5.352e+11
"US";1962;"p99.9";755497;.10768999;45413;.02915;90940;.04235;91422;.04233;70840;.0317;1.138e+08;1.75516e+12;3.64331e+11;5.352e+11;5.352e+11;5.352e+11
"US";1962;"p99.91";803911;.10252999;48017;.02763;96911;.04029;97193;.04024;74415;.03012;1.138e+08;1.75516e+12;3.64331e+11;5.352e+11;5.352e+11;5.352e+11
"US";1962;"p99.92";863984;.09695999;50923;.02602;104340;.03808;104581;.03802;79524;.02846;1.138e+08;1.75516e+12;3.64331e+11;5.352e+11;5.352e+11;5.352e+11
"US";1962;"p99.93";941697;.09073999;54608;.02429;113229;.03567;113373;.03565;85579;.02661;1.138e+08;1.75516e+12;3.64331e+11;5.352e+11;5.352e+11;5.352e+11
"US";1962;"p99.94";1024196;.08409999;59220;.02242;124153;.03303;124125;.03297;93868;.02461;1.138e+08;1.75516e+12;3.64331e+11;5.352e+11;5.352e+11;5.352e+11
"US";1962;"p99.95";1159052;.07672999;65495;.02035;139560;.03007;139671;.03;106524;.02235;1.138e+08;1.75516e+12;3.64331e+11;5.352e+11;5.352e+11;5.352e+11
"US";1962;"p99.96";1352045;.06780999;74774;.01798;160734;.02665;161009;.02657;121235;.01978;1.138e+08;1.75516e+12;3.64331e+11;5.352e+11;5.352e+11;5.352e+11
"US";1962;"p99.97";1652111;.05708999;89521;.01515;194963;.0225;195139;.02242;145388;.01669;1.138e+08;1.75516e+12;3.64331e+11;5.352e+11;5.352e+11;5.352e+11
"US";1962;"p99.98";2233240;.04260999;119845;.01136;262915;.01691;262940;.01683;195616;.01253;1.138e+08;1.75516e+12;3.64331e+11;5.352e+11;5.352e+11;5.352e+11
"US";1962;"p99.99";2896585;.04073999;154005;.01088;344254;.01618;343967;.0161;252867;.012;1.138e+08;1.75516e+12;3.64331e+11;5.352e+11;5.352e+11;5.352e+11
"US";1962;"p99.991";3075062;.03875999;164470;.01036;370429;.0154;370262;.01532;271047;.01143;1.138e+08;1.75516e+12;3.64331e+11;5.352e+11;5.352e+11;5.352e+11
"US";1962;"p99.992";3302680;.03660999;176879;.0098;399583;.01455;399191;.01447;292299;.0108;1.138e+08;1.75516e+12;3.64331e+11;5.352e+11;5.352e+11;5.352e+11
"US";1962;"p99.993";3612533;.03425999;191847;.00919;436323;.01362;435930;.01353;321287;.01011;1.138e+08;1.75516e+12;3.64331e+11;5.352e+11;5.352e+11;5.352e+11
"US";1962;"p99.994";4010492;.03166999;211715;.00852;480686;.0126;480162;.01251;358121;.00935;1.138e+08;1.75516e+12;3.64331e+11;5.352e+11;5.352e+11;5.352e+11
"US";1962;"p99.995";4562577;.02872999;239624;.00777;543993;.01146;542812;.01137;404663;.00849;1.138e+08;1.75516e+12;3.64331e+11;5.352e+11;5.352e+11;5.352e+11
"US";1962;"p99.996";5291793;.02528999;278734;.00688;636712;.01009;635259;.01;472814;.00748;1.138e+08;1.75516e+12;3.64331e+11;5.352e+11;5.352e+11;5.352e+11
"US";1962;"p99.997";6612935;.02101999;344436;.00579;773901;.00845;772035;.00837;591375;.00623;1.138e+08;1.75516e+12;3.64331e+11;5.352e+11;5.352e+11;5.352e+11
"US";1962;"p99.998";8746660;.01531999;485423;.00425;1057294;.00619;1054569;.00612;787369;.00455;1.138e+08;1.75516e+12;3.64331e+11;5.352e+11;5.352e+11;5.352e+11
"US";1962;"p99.999";23611806;.00003999;1352578;-.00002;2903806;.00003;2895729;-.00003;2152552;-.00002;1.138e+08;1.75516e+12;3.64331e+11;5.352e+11;5.352e+11;5.352e+11
"US";1963;"pall";15829.881;1;3351.2112;1;4922.8123;1;4922.8123;1;4922.8123;1;1.151e+08;1.82196e+12;3.85711e+11;5.666e+11;5.666e+11;5.666e+11
"US";1963;"p90p100";111516.69;.70446953;10670.776;.31841549;17908.182;.3637795;17974.99;.36513662;15987.161;.32475667;1.151e+08;1.82196e+12;3.85711e+11;5.666e+11;5.666e+11;5.666e+11
"US";1963;"p99p100";435938.1;.27538937;31732.712;.09469028;62112.026;.12617183;62672.664;.12731069;50496.702;.10257694;1.151e+08;1.82196e+12;3.85711e+11;5.666e+11;5.666e+11;5.666e+11
"US";1963;"p0p50";480.39301;.01517361;1242.8954;.18543974;1733.6861;.17608696;1883.2048;.19127327;2165.494;.2199448;1.151e+08;1.82196e+12;3.85711e+11;5.666e+11;5.666e+11;5.666e+11
"US";1963;"p0p90";5198.0135;.29553047;2537.9262;.68158451;3479.9934;.6362205;3472.5702;.63486338;3693.4402;.67524333;1.151e+08;1.82196e+12;3.85711e+11;5.666e+11;5.666e+11;5.666e+11
"US";1963;"p90p95";47944.306;.15143609;6831.839;.10193089;9962.3841;.1011859;9828.6377;.09982747;9485.7347;.09634467;1.151e+08;1.82196e+12;3.85711e+11;5.666e+11;5.666e+11;5.666e+11
"US";1963;"p95p99";109876.81;.27764407;10203.962;.12179432;16789.468;.13642176;16983.513;.13799846;15486.559;.12583505;1.151e+08;1.82196e+12;3.85711e+11;5.666e+11;5.666e+11;5.666e+11
"US";1963;"p0p99";11586.364;.72461063;3064.5293;.90530972;4345.1434;.87382817;4339.4804;.87268931;4462.4699;.89742306;1.151e+08;1.82196e+12;3.85711e+11;5.666e+11;5.666e+11;5.666e+11
"US";1964;"pall";16606.262;1;3582.8025;1;5208.4832;1;5208.4832;1;5208.4832;1;1.168e+08;1.93955e+12;4.18457e+11;6.083e+11;6.083e+11;6.083e+11
"US";1964;"p90p100";116799.74;.70334756;11412.682;.31854063;19006.854;.36492109;19248.837;.36956704;17161.435;.32949007;1.168e+08;1.93955e+12;4.18457e+11;6.083e+11;6.083e+11;6.083e+11
"US";1964;"p99p100";449133.28;.27046019;33964.355;.09479829;66174.274;.12705095;67206.271;.12903233;54472.11;.10458344;1.168e+08;1.93955e+12;4.18457e+11;6.083e+11;6.083e+11;6.083e+11
"US";1964;"p0p50";472.69186;.01423234;1342.8044;.18739581;1850.5235;.17764515;1950.6877;.18726063;2236.3753;.21468586;1.168e+08;1.93955e+12;4.18457e+11;6.083e+11;6.083e+11;6.083e+11
"US";1964;"p0p90";5473.6535;.29665244;2712.8159;.68145937;3675.3309;.63507891;3648.4439;.63043296;3880.3775;.67050993;1.168e+08;1.93955e+12;4.18457e+11;6.083e+11;6.083e+11;6.083e+11
"US";1964;"p90p95";51093.239;.15383726;7291.4783;.10175663;10537.554;.10115761;10494.286;.10074225;10136.988;.09731229;1.168e+08;1.93955e+12;4.18457e+11;6.083e+11;6.083e+11;6.083e+11
"US";1964;"p95p99";115849.48;.27905011;10926.268;.12198571;17801.624;.13671254;18202.667;.13979246;16614.324;.12759434;1.168e+08;1.93955e+12;4.18457e+11;6.083e+11;6.083e+11;6.083e+11
"US";1964;"p0p99";12237.302;.72953981;3275.9181;.90520171;4592.6671;.87294905;4582.2429;.87096767;4710.8708;.89541656;1.168e+08;1.93955e+12;4.18457e+11;6.083e+11;6.083e+11;6.083e+11
"US";1964;"p0";-7841;1;-1127;1;-100;1;-73;1;-123;1;1.168e+08;1.93955e+12;4.18457e+11;6.083e+11;6.083e+11;6.083e+11
"US";1964;"p1";-3691;1.00472;0;1.00319;-7;1.00019;87;1.00014;208;1.00024;1.168e+08;1.93955e+12;4.18457e+11;6.083e+11;6.083e+11;6.083e+11
"US";1964;"p2";-2288;1.00694;0;1.00319;7;1.0002;234;.99997;389;.99984;1.168e+08;1.93955e+12;4.18457e+11;6.083e+11;6.083e+11;6.083e+11
"US";1964;"p3";-1592;1.00832;0;1.00319;57;1.00019;343;.99952;516;.99909;1.168e+08;1.93955e+12;4.18457e+11;6.083e+11;6.083e+11;6.083e+11
"US";1964;"p4";-1209;1.00928;0;1.00319;77;1.00008;431;.99886;615;.9981;1.168e+08;1.93955e+12;4.18457e+11;6.083e+11;6.083e+11;6.083e+11
"US";1964;"p5";-999;1.01001;0;1.00319;105;.99993;500;.99803;703;.99692;1.168e+08;1.93955e+12;4.18457e+11;6.083e+11;6.083e+11;6.083e+11
"US";1964;"p6";-910;1.01061;0;1.00319;150;.99973;567;.99707;774;.99557;1.168e+08;1.93955e+12;4.18457e+11;6.083e+11;6.083e+11;6.083e+11
"US";1964;"p7";-813;1.01116;3;1.00319;179;.99945;624;.99598;840;.99408;1.168e+08;1.93955e+12;4.18457e+11;6.083e+11;6.083e+11;6.083e+11
"US";1964;"p8";-689;1.01165;70;1.00318;207;.99909;675;.99478;912;.99247;1.168e+08;1.93955e+12;4.18457e+11;6.083e+11;6.083e+11;6.083e+11
"US";1964;"p9";-608;1.01207;152;1.00298;270;.99869;732;.99348;986;.99072;1.168e+08;1.93955e+12;4.18457e+11;6.083e+11;6.083e+11;6.083e+11
"US";1964;"p10";-505;1.01244;238;1.00255;355;.99817;789;.99208;1052;.98883;1.168e+08;1.93955e+12;4.18457e+11;6.083e+11;6.083e+11;6.083e+11
"US";1964;"p11";-437;1.01274;329;1.00188;461;.99749;847;.99056;1120;.98681;1.168e+08;1.93955e+12;4.18457e+11;6.083e+11;6.083e+11;6.083e+11
"US";1964;"p12";-326;1.013;417;1.00096;569;.99661;909;.98893;1192;.98466;1.168e+08;1.93955e+12;4.18457e+11;6.083e+11;6.083e+11;6.083e+11
"US";1964;"p13";-213;1.0132;501;.99977;671;.99552;973;.98719;1272;.98237;1.168e+08;1.93955e+12;4.18457e+11;6.083e+11;6.083e+11;6.083e+11
"US";1964;"p14";-165;1.01333;581;.99835;771;.99423;1036;.98532;1357;.97993;1.168e+08;1.93955e+12;4.18457e+11;6.083e+11;6.083e+11;6.083e+11
"US";1964;"p15";-54;1.01343;649;.99671;874;.99275;1111;.98333;1441;.97732;1.168e+08;1.93955e+12;4.18457e+11;6.083e+11;6.083e+11;6.083e+11
"US";1964;"p16";0;1.01346;721;.99487;981;.99107;1185;.9812;1522;.97456;1.168e+08;1.93955e+12;4.18457e+11;6.083e+11;6.083e+11;6.083e+11
"US";1964;"p17";0;1.01346;796;.99283;1096;.98919;1263;.97893;1607;.97164;1.168e+08;1.93955e+12;4.18457e+11;6.083e+11;6.083e+11;6.083e+11
"US";1964;"p18";0;1.01346;879;.99058;1208;.98709;1343;.9765;1700;.96856;1.168e+08;1.93955e+12;4.18457e+11;6.083e+11;6.083e+11;6.083e+11
"US";1964;"p19";37;1.01346;958;.98809;1310;.98477;1422;.97392;1782;.9653;1.168e+08;1.93955e+12;4.18457e+11;6.083e+11;6.083e+11;6.083e+11
"US";1964;"p20";113;1.01344;1035;.98539;1406;.98225;1504;.97119;1869;.96188;1.168e+08;1.93955e+12;4.18457e+11;6.083e+11;6.083e+11;6.083e+11
"US";1964;"p21";202;1.01337;1111;.98246;1499;.97955;1592;.9683;1959;.95829;1.168e+08;1.93955e+12;4.18457e+11;6.083e+11;6.083e+11;6.083e+11
"US";1964;"p22";229;1.01325;1179;.97932;1605;.97667;1690;.96526;2053;.95453;1.168e+08;1.93955e+12;4.18457e+11;6.083e+11;6.083e+11;6.083e+11
"US";1964;"p23";256;1.01311;1245;.97599;1707;.97359;1789;.962;2138;.95059;1.168e+08;1.93955e+12;4.18457e+11;6.083e+11;6.083e+11;6.083e+11
"US";1964;"p24";324;1.01296;1310;.97247;1810;.97031;1878;.95856;2223;.94649;1.168e+08;1.93955e+12;4.18457e+11;6.083e+11;6.083e+11;6.083e+11
"US";1964;"p25";385;1.01277;1383;.96877;1917;.96684;1965;.95496;2311;.94222;1.168e+08;1.93955e+12;4.18457e+11;6.083e+11;6.083e+11;6.083e+11
"US";1964;"p26";434;1.01254;1456;.96486;2016;.96316;2050;.95119;2391;.93778;1.168e+08;1.93955e+12;4.18457e+11;6.083e+11;6.083e+11;6.083e+11
"US";1964;"p27";495;1.01228;1528;.96074;2109;.95929;2135;.94725;2477;.93319;1.168e+08;1.93955e+12;4.18457e+11;6.083e+11;6.083e+11;6.083e+11
"US";1964;"p28";574;1.01198;1604;.95642;2207;.95524;2225;.94315;2561;.92843;1.168e+08;1.93955e+12;4.18457e+11;6.083e+11;6.083e+11;6.083e+11
"US";1964;"p29";677;1.01163;1675;.95188;2303;.951;2309;.93888;2649;.92352;1.168e+08;1.93955e+12;4.18457e+11;6.083e+11;6.083e+11;6.083e+11
"US";1964;"p30";799;1.01122;1745;.94714;2394;.94658;2401;.93444;2735;.91843;1.168e+08;1.93955e+12;4.18457e+11;6.083e+11;6.083e+11;6.083e+11
"US";1964;"p31";886;1.01074;1810;.94221;2488;.94198;2490;.92983;2823;.91318;1.168e+08;1.93955e+12;4.18457e+11;6.083e+11;6.083e+11;6.083e+11
"US";1964;"p32";958;1.01021;1878;.93709;2579;.93721;2578;.92505;2911;.90776;1.168e+08;1.93955e+12;4.18457e+11;6.083e+11;6.083e+11;6.083e+11
"US";1964;"p33";1033;1.00963;1946;.93178;2678;.93225;2667;.9201;2994;.90217;1.168e+08;1.93955e+12;4.18457e+11;6.083e+11;6.083e+11;6.083e+11
"US";1964;"p34";1102;1.00901;2014;.92628;2777;.92711;2761;.91498;3074;.89643;1.168e+08;1.93955e+12;4.18457e+11;6.083e+11;6.083e+11;6.083e+11
"US";1964;"p35";1163;1.00835;2081;.92059;2878;.92177;2841;.90967;3157;.89052;1.168e+08;1.93955e+12;4.18457e+11;6.083e+11;6.083e+11;6.083e+11
"US";1964;"p36";1227;1.00765;2148;.9147;2977;.91625;2919;.90422;3235;.88446;1.168e+08;1.93955e+12;4.18457e+11;6.083e+11;6.083e+11;6.083e+11
"US";1964;"p37";1302;1.00691;2220;.90863;3066;.91053;2993;.89861;3304;.87825;1.168e+08;1.93955e+12;4.18457e+11;6.083e+11;6.083e+11;6.083e+11
"US";1964;"p38";1353;1.00613;2290;.90235;3147;.90464;3075;.89287;3370;.87191;1.168e+08;1.93955e+12;4.18457e+11;6.083e+11;6.083e+11;6.083e+11
"US";1964;"p39";1438;1.00531;2365;.89587;3228;.8986;3146;.88696;3439;.86544;1.168e+08;1.93955e+12;4.18457e+11;6.083e+11;6.083e+11;6.083e+11
"US";1964;"p40";1511;1.00444;2432;.88919;3307;.89241;3213;.88092;3507;.85884;1.168e+08;1.93955e+12;4.18457e+11;6.083e+11;6.083e+11;6.083e+11
"US";1964;"p41";1580;1.00353;2498;.88231;3383;.88606;3288;.87476;3577;.85211;1.168e+08;1.93955e+12;4.18457e+11;6.083e+11;6.083e+11;6.083e+11
"US";1964;"p42";1728;1.00258;2556;.87525;3454;.87956;3365;.86844;3648;.84524;1.168e+08;1.93955e+12;4.18457e+11;6.083e+11;6.083e+11;6.083e+11
"US";1964;"p43";1833;1.00154;2620;.86802;3530;.87293;3440;.86199;3719;.83824;1.168e+08;1.93955e+12;4.18457e+11;6.083e+11;6.083e+11;6.083e+11
"US";1964;"p44";1989;1.00044;2680;.86062;3609;.86614;3511;.85538;3792;.8311;1.168e+08;1.93955e+12;4.18457e+11;6.083e+11;6.083e+11;6.083e+11
"US";1964;"p45";2143;.99924;2740;.85303;3689;.85921;3590;.84864;3865;.82382;1.168e+08;1.93955e+12;4.18457e+11;6.083e+11;6.083e+11;6.083e+11
"US";1964;"p46";2274;.99795;2798;.84529;3766;.85213;3671;.84175;3941;.8164;1.168e+08;1.93955e+12;4.18457e+11;6.083e+11;6.083e+11;6.083e+11
"US";1964;"p47";2426;.99658;2859;.83737;3845;.8449;3747;.8347;4015;.80884;1.168e+08;1.93955e+12;4.18457e+11;6.083e+11;6.083e+11;6.083e+11
"US";1964;"p48";2573;.99512;2915;.82928;3917;.83751;3815;.82751;4082;.80113;1.168e+08;1.93955e+12;4.18457e+11;6.083e+11;6.083e+11;6.083e+11
"US";1964;"p49";2719;.99357;2975;.82104;3992;.82999;3883;.82019;4151;.79329;1.168e+08;1.93955e+12;4.18457e+11;6.083e+11;6.083e+11;6.083e+11
"US";1964;"p50";2858;.99193;3037;.81263;4073;.82233;3957;.81273;4217;.78532;1.168e+08;1.93955e+12;4.18457e+11;6.083e+11;6.083e+11;6.083e+11
"US";1964;"p51";2975;.99021;3092;.80404;4150;.8145;4024;.80513;4284;.77722;1.168e+08;1.93955e+12;4.18457e+11;6.083e+11;6.083e+11;6.083e+11
"US";1964;"p52";3132;.98842;3156;.7953;4231;.80654;4095;.79741;4351;.769;1.168e+08;1.93955e+12;4.18457e+11;6.083e+11;6.083e+11;6.083e+11
"US";1964;"p53";3261;.98653;3218;.78637;4307;.79841;4170;.78955;4421;.76064;1.168e+08;1.93955e+12;4.18457e+11;6.083e+11;6.083e+11;6.083e+11
"US";1964;"p54";3383;.98457;3278;.77727;4383;.79015;4242;.78155;4491;.75215;1.168e+08;1.93955e+12;4.18457e+11;6.083e+11;6.083e+11;6.083e+11
"US";1964;"p55";3498;.98253;3335;.768;4463;.78174;4309;.7734;4558;.74354;1.168e+08;1.93955e+12;4.18457e+11;6.083e+11;6.083e+11;6.083e+11
"US";1964;"p56";3596;.98042;3388;.75856;4542;.77316;4385;.76513;4631;.73478;1.168e+08;1.93955e+12;4.18457e+11;6.083e+11;6.083e+11;6.083e+11
"US";1964;"p57";3824;.97825;3444;.74898;4617;.76445;4465;.75672;4699;.7259;1.168e+08;1.93955e+12;4.18457e+11;6.083e+11;6.083e+11;6.083e+11
"US";1964;"p58";4060;.97595;3505;.73924;4698;.75558;4537;.74814;4775;.71687;1.168e+08;1.93955e+12;4.18457e+11;6.083e+11;6.083e+11;6.083e+11
"US";1964;"p59";4304;.9735;3563;.72934;4785;.74656;4609;.73943;4852;.70771;1.168e+08;1.93955e+12;4.18457e+11;6.083e+11;6.083e+11;6.083e+11
"US";1964;"p60";4510;.97091;3620;.71927;4862;.73738;4685;.73058;4929;.69841;1.168e+08;1.93955e+12;4.18457e+11;6.083e+11;6.083e+11;6.083e+11
"US";1964;"p61";4846;.96819;3678;.70903;4942;.72805;4761;.72159;5007;.68893;1.168e+08;1.93955e+12;4.18457e+11;6.083e+11;6.083e+11;6.083e+11
"US";1964;"p62";5157;.96527;3738;.69863;5026;.71855;4848;.71245;5088;.67933;1.168e+08;1.93955e+12;4.18457e+11;6.083e+11;6.083e+11;6.083e+11
"US";1964;"p63";5484;.96216;3806;.68806;5109;.7089;4937;.70314;5167;.66956;1.168e+08;1.93955e+12;4.18457e+11;6.083e+11;6.083e+11;6.083e+11
"US";1964;"p64";5869;.95886;3871;.67731;5197;.69908;5019;.69366;5245;.65964;1.168e+08;1.93955e+12;4.18457e+11;6.083e+11;6.083e+11;6.083e+11
"US";1964;"p65";6279;.95533;3932;.66637;5286;.68911;5101;.68403;5321;.64958;1.168e+08;1.93955e+12;4.18457e+11;6.083e+11;6.083e+11;6.083e+11
"US";1964;"p66";6687;.95155;3993;.65525;5375;.67895;5183;.67423;5401;.63936;1.168e+08;1.93955e+12;4.18457e+11;6.083e+11;6.083e+11;6.083e+11
"US";1964;"p67";7104;.94752;4056;.64395;5465;.66864;5267;.66428;5492;.62899;1.168e+08;1.93955e+12;4.18457e+11;6.083e+11;6.083e+11;6.083e+11
"US";1964;"p68";7507;.94324;4125;.63249;5563;.65814;5361;.65417;5580;.61846;1.168e+08;1.93955e+12;4.18457e+11;6.083e+11;6.083e+11;6.083e+11
"US";1964;"p69";7920;.93872;4191;.62081;5666;.64746;5455;.64387;5669;.60774;1.168e+08;1.93955e+12;4.18457e+11;6.083e+11;6.083e+11;6.083e+11
"US";1964;"p70";8455;.93396;4256;.60897;5773;.63658;5556;.6334;5748;.59685;1.168e+08;1.93955e+12;4.18457e+11;6.083e+11;6.083e+11;6.083e+11
